Datetime,Tweet Id,Text,Username
2022-01-23 13:02:52+00:00,1.49E+18,helppp #SMARigged trending 💀thats what u get for rigging IVE ROTY,ivefli
2022-01-23 13:02:52+00:00,1.49E+18,"#SMARigged

Now @SMTOWNGLOBAL do something!!!! https://t.co/2uoKRvmkOV",cznixiii
2022-01-23 13:02:52+00:00,1.49E+18,#SMArigged https://t.co/YvYAD9T7wO,skzunreachable
2022-01-23 13:02:51+00:00,1.49E+18,"Ga dateng kak, salah mrk gadateng awowokwok #SMArigged https://t.co/omCUPQvA5Z",lispunn
2022-01-23 13:02:51+00:00,1.49E+18,lawak #SMArigged,brightsunfull
2022-01-23 13:02:51+00:00,1.49E+18,"Booo tomato tomato 🍅
@SMA_global 

 #SMArigged https://t.co/qyBsyne0yc",renjenmin
2022-01-23 13:02:49+00:00,1.49E+18,#SMArigged Kamu acara award awal tahun terlawak banget sumpah!!! Kalo kamu #SMArigged yg masuk nominasi mesti masuk nominasi best popularity K-awards in the world of the year 🤣🤣🤣 borong semua tuh!!!,dtborahae
2022-01-23 13:02:47+00:00,1.49E+18,whoops apa nih #SMArigged,louiembul
2022-01-23 13:02:47+00:00,1.49E+18,#SMArigged https://t.co/QJgDhEbIIr,dnlkxz
2022-01-23 13:02:47+00:00,1.49E+18,acara kaga jelas fuck you #SMArigged,hamjwisong
2022-01-23 13:02:46+00:00,1.49E+18,#SMArigged,highrrd
2022-01-23 13:02:45+00:00,1.49E+18,"Ingin ku marah...
Melampiaskan..

#SMArigged",kimunoo7
2022-01-23 13:02:44+00:00,1.49E+18,"@YE0NJUN4CE Reallyyyy 
Where's NCT DREAM's Bonsang tho?? We vote to get 4th place accumulated 7.10%,, but NCT DREAM didn't get the Bonsang  #SMARigged https://t.co/b54iwwu0KC",jaeminnorah
2022-01-23 13:02:42+00:00,1.49E+18,"this b1tch got to be kidding me, TXT DIDN'T WIN ANY AWARDS???? REALLLYY??? WTFFF #SMArigged",uhhkria
2022-01-23 13:02:42+00:00,1.49E+18,and fuck Seoul Music Awards #SMARIGGED #SMA_OUT,yoojungsbff
2022-01-23 13:02:41+00:00,1.49E+18,"Masih aneh bgt dream gak dpt bonsang. Ga, bukan ga bersyukur sama award best album, bersyukur bgt. Cuma yg bonsang tuh asli ga make sense. #SMArigged",chopojaem
2022-01-23 13:02:40+00:00,1.49E+18,#SMArigged https://t.co/OuxVlHjQ03,fluffyyjeno
2022-01-23 13:02:40+00:00,1.49E+18,Udh gk mood bye #SMARigged,SEUNGDAENG22
2022-01-23 13:02:38+00:00,1.49E+18,"well, gue lebih percaya kalo nct dream disabotase dari bonsang. sekian, dan terimakasih🙏

#SMARigged",renjunrj23
2022-01-23 13:02:37+00:00,1.49E+18,Akala ko ako lang nanghuhula pag exam yung sma din pala #SMArigged,hwangbly_
2022-01-23 13:02:37+00:00,1.49E+18,still wont forget for robbing rosé and dreamies bonsang #SMArigged,rsavcdo
2022-01-23 13:02:33+00:00,1.49E+18,#SMArigged https://t.co/nSgCUyckZQ,dnlkxz
2022-01-23 13:02:31+00:00,1.49E+18,#SMArigged https://t.co/WZjGnZuoBP,leaders_txt
2022-01-23 13:02:28+00:00,1.49E+18,"sorry. fuck SMA. 

 #SMArigged",prunusyuno
2022-01-23 13:02:26+00:00,1.49E+18,"very funny and fake awards ceremony

#SMArigged",Lili032713Quen
2022-01-23 13:02:25+00:00,1.49E+18,wth is this #SMArigged https://t.co/NvL1it6Lcn,minimeowieee
2022-01-23 13:02:21+00:00,1.49E+18,"wtf #SMArigged what's the use of voting until january 16, 2022 when they already gave bonsang thropies on december 28, 2021? 19 days earlier?",MOMOH1R4I
2022-01-23 13:02:21+00:00,1.49E+18,why did they even make us vote if they wanted to give award to  random people #SMArigged,vamprseanne
2022-01-23 13:02:21+00:00,1.49E+18,Watching those adds for tickets its annoying af.  #SMArigged,MY3T_9
2022-01-23 13:02:18+00:00,1.49E+18,"Well it's a fxking korean award show nothing new. Atleast we didnt expected LS to win so, we didnt got hurt that much and we dont give a fck 😌
#SMArigged",raragirllisa
2022-01-23 13:02:14+00:00,1.49E+18,"MOAs don't be discouraged! TXT are still outstanding even without a bonsang from SMA (🙄🙄) so let's focus on voting Beomgyu on 🌟play, #LOSERLOVERto100M , #RunAwayto100M , and other milestones!

#SMArigged https://t.co/JltfsigQ69",fr1edtarantulas
2022-01-23 13:02:13+00:00,1.49E+18,#SMArigged,eebitluvs
2022-01-23 13:02:09+00:00,1.49E+18,#SMArigged https://t.co/mY0oO5Lqyc,staywinkeu
2022-01-23 13:02:07+00:00,1.49E+18,#SMArigged,jenofuture24
2022-01-23 13:02:06+00:00,1.49E+18,LMAAOOOO 🐍🐍🐍🐍 #SMArigged,uhhkria
2022-01-23 13:02:04+00:00,1.49E+18,"Happy for NCT 127's win, but sad that it's tinged by frustration at the system and whoever the hell the higher ups at SMA are that decide on results blindly. #SMArigged

NCT Dream deserve the validation too.",neosolyu
2022-01-23 13:02:00+00:00,1.49E+18,"#SMArigged
https://t.co/PbRlpdTRxr",wonyojunie
2022-01-23 13:02:00+00:00,1.49E+18,"Слов нет.
#SMArigged https://t.co/cvD8lbD2UO",___s___k___z___
2022-01-23 13:01:59+00:00,1.49E+18,"Bukan masalah iri sama yang menang ya bro.. Tapi aneh aja wkwkwk aneh sumpah. Besok2 awardsnya gausah pake acara mulung2 segala, ngerepotin... #SMArigged",hisoobjun
2022-01-23 13:01:58+00:00,1.49E+18,#SMArigged,icemosyi
2022-01-23 13:01:55+00:00,1.49E+18,i freaking watched ads on 3 different phones everyday and begged for tickets when the app was lagging on the last few hours of voting.... the fck? #SMArigged https://t.co/HhZG1cu6KB,myookeigo
2022-01-23 13:01:55+00:00,1.49E+18,"No, because when you say these, these are some made-up deep fake genre of stories only you and your fandom witness! But when you get the only award...of all things happening....shit gets rigged...sorry that I sworn but not actually sorry!!!
#SMArigged https://t.co/E89IFGSFzm",WELP70582448
2022-01-23 13:01:54+00:00,1.49E+18,"Why are y’all trending this #SMArigged? Is it true? Of course!! The Song of the Year can attest that!

BUTTER INCREASE IT
Listening party with #BTS_Dynamite and #BTS_Butter by #BTS @BTS_twt",jasmincorner
2022-01-23 13:01:50+00:00,1.49E+18,it makes no sense and so unfair wtff #SMArigged,binniebokie
2022-01-23 13:01:49+00:00,1.49E+18,"#SMA_RIGGED_IVE
#SMArigged",Iloveyu14324
2022-01-23 13:01:48+00:00,1.49E+18,"#SMArigged Moas if you want to join the cult😗

There u go https://t.co/ljHfnWVzot",aeri_xXxX
2022-01-23 13:01:48+00:00,1.49E+18,@lcvlgyu #SMArigged,txternityy
2022-01-23 13:01:47+00:00,1.49E+18,tangina talaga #SMArigged https://t.co/MFe44n3X2l,minayeonfilter
2022-01-23 13:01:47+00:00,1.49E+18,#SMArigged,newbiyu
2022-01-23 13:01:47+00:00,1.49E+18,"tanginang sama ng loob
#SMArigged",MARK1EMOUSE
2022-01-23 13:01:45+00:00,1.49E+18,"Why does a lot of yall blaming atz for winning the award?? When was this energy when atz didnt win GDA and MAMA?? When atz didnt win, yall laughed at us. When atz won, yall said it is rigged????? #SMArigged",dollsxngie
2022-01-23 13:01:45+00:00,1.49E+18,#SMArigged,Dash_9999
2022-01-23 13:01:43+00:00,1.49E+18,"SM4 nggak jauh beda sama MAM4, sama"" uler :))
HAHAHAHA

#SMArigged https://t.co/6JuMhNnv9y",burgundy_yeon
2022-01-23 13:01:43+00:00,1.49E+18,gak bakal gue vote di SMA lagi wkwk monyet #SMArigged,Bubleanna_
2022-01-23 13:01:43+00:00,1.49E+18,"Keknya SMA tahun ini emng freak deh diliat dari htnya banyak yg protes wkwkw

#SMArigged",vanteap30
2022-01-23 13:01:41+00:00,1.49E+18,"@RawatAril #SMArigged
Awards looks soo unfair!",Bhav_Roha
2022-01-23 13:01:41+00:00,1.49E+18,#SMArigged btw lol,inywoo
2022-01-23 13:01:40+00:00,1.49E+18,nothing but facts #SMArigged,nohaezone
2022-01-23 13:01:40+00:00,1.49E+18,"Remember what Jin said? 
#SMArigged",miggy_arevallo
2022-01-23 13:01:40+00:00,1.49E+18,"@Empyrean_y #SMA_RIGGED_IVE
#SMArigged",Iloveyu14324
2022-01-23 13:01:39+00:00,1.49E+18,#SMArigged https://t.co/rjxkYydDlO,shoshosapi
2022-01-23 13:01:39+00:00,1.49E+18,"Useless lang yung pagod at puyat natin. The winners are already chosen while the voting still on going.
Cooking show at its finest
#SMArigged",potato_chaeng
2022-01-23 13:01:38+00:00,1.49E+18,Trending numbah one as it should 🤩 #SMArigged,st4rboyzzn
2022-01-23 13:01:36+00:00,1.49E+18,"SMA was so boring 😐
#SMA_RespectIVE #SMARIGGED",ch1psmore0
2022-01-23 13:01:34+00:00,1.49E+18,"#SMArigged
#SMArigged
#SMArigged https://t.co/HRClARHBk7",zongechenle
2022-01-23 13:01:33+00:00,1.49E+18,"nct dream and skz didnt win any award,wow just wow,never knew that sma is worse than mama. just fuck you i guess🧍🏼‍♀️ #SMArigged",aienshuhairi
2022-01-23 13:01:28+00:00,1.49E+18,#SMArigged,BTS_NeoCiTy
2022-01-23 13:01:27+00:00,1.49E+18,"sorry SMA, curang lo keliatan banget. sabotase nct dream dari bonsang? cihhh cuma bisa ketawa gue😂
#SMARigged",renjunrj23
2022-01-23 13:01:25+00:00,1.49E+18,#SMArigged https://t.co/GOjR8R1ino,swithdream
2022-01-23 13:01:24+00:00,1.49E+18,"Oh brother I'm pissed as fuck what's this bullshit.
#SMArigged https://t.co/VsTyfg36li",sirnjkim
2022-01-23 13:01:18+00:00,1.49E+18,oof so true #SMArigged,l8ver_
2022-01-23 13:01:18+00:00,1.49E+18,To SMA I didn't sleep so I could vote for Txt and Skz and no bonsang? What?! #SMArigged,aleomhar_
2022-01-23 13:01:15+00:00,1.49E+18,putangina niyong lahat #SMArigged,joowonst
2022-01-23 13:01:14+00:00,1.49E+18,"Maaf sebelumnya, kalau voting ga guna.  Jadi, bisa ga kembalikan uang kuota saya untuk satu bulan lebih kemarin? Ga mahal kok, cmn 200k lebih #SMArigged",kcdxxcl
2022-01-23 13:01:12+00:00,1.49E+18,@SMA_global #SMArigged,stay_with_skz8
2022-01-23 13:01:11+00:00,1.49E+18,"matutulog nang puno ng sama ng loob

#SMArigged",exquisitewp
2022-01-23 13:01:10+00:00,1.49E+18,"Welcome another snake and attendance award
#SMArigged",txtmyyouth
2022-01-23 13:01:09+00:00,1.49E+18,Orang jahat #SMArigged,ilovechangbin__
2022-01-23 13:01:09+00:00,1.49E+18,"Emg buta kk, buta bgttt!!!! Ngasih modal cap cup cup ew award freak 
#SMArigged https://t.co/Eemh97UWJM",luv_L81300
2022-01-23 13:01:04+00:00,1.49E+18,#SMArigged,iadore_dream
2022-01-23 13:01:03+00:00,1.49E+18,#SMArigged,ZchElisa_fy
2022-01-23 13:01:03+00:00,1.49E+18,"the attitude lol. 
you're so fvckin' serious abt this SMA???
#SMArigged https://t.co/hAKksABz10",iamvannne
2022-01-23 13:01:03+00:00,1.49E+18,#SMArigged https://t.co/qqblNsoXet,forrosie110297
2022-01-23 13:01:03+00:00,1.49E+18,"lol txt, skz and nct dream deserved better!!! #SMArigged",taesungchansoo
2022-01-23 13:01:02+00:00,1.49E+18,"anyways, #SMArigged",love4tanniess
2022-01-23 13:01:02+00:00,1.49E+18,What was the voting and charts for it you were going to give the awards too who ever you want!? #SMArigged,MyY0UthTXT
2022-01-23 13:01:00+00:00,1.49E+18,Fuck uuuu @SMA_global #SMARIGGED https://t.co/3xCtIpZcZf,pwark_j25
2022-01-23 13:00:56+00:00,1.49E+18,"NCT DREAM's Best Album is NOT a Daesang???? Reallyyyyy what's sh*tty award 🤢
Where's NCT DREAM's Bonsang tho?? We vote to get 4th place accumulated 7.10%,, but NCT DREAM didn't get the Bonsang  #SMARigged https://t.co/cz6mP5hXQI",jaeminnorah
2022-01-23 13:00:55+00:00,1.49E+18,#SMArigged https://t.co/Qn1Kx0YlPa,pabsowo
2022-01-23 13:00:54+00:00,1.49E+18,"BTS, IU or LYW didn't win a daesang. TXT, SKZ and NCT Dream didn't win a bonsang????? I'm not fan of those only BTS but when I used the app they are literally the one appearing????

#SMArigged",minimeowieee
2022-01-23 13:00:52+00:00,1.49E+18,FCKKKK #SMArigged,Sscikk
2022-01-23 13:00:51+00:00,1.49E+18,SMH to SMA!!! Spent so much time and effort watching all that frickin ads for nothing. #SMArigged,ImaslaveforGyu
2022-01-23 13:00:51+00:00,1.49E+18,goodbye bitch. u just wasted my time and money. #SMArigged https://t.co/mQFZHjytZr,chenleslilsun
2022-01-23 13:00:49+00:00,1.49E+18,we’ve spent so much many on this and yet… #SMArigged,HOLA_LALISA
2022-01-23 13:00:47+00:00,1.49E+18,so why didn’t txt get an award #SMArigged,hoonzragi
2022-01-23 13:00:47+00:00,1.49E+18,"#SMArigged and we all thought that if King BTS not getting the Daesang this year on that awards show, it will be NCT Dream's (based on the criteria), but they didn't even win a Bonsang for crying out loud? Like wtf!",ryanriana_keep
2022-01-23 13:00:46+00:00,1.49E+18,"I'm not well aware that ATTENDANCE will have the biggest percentage ea? HAHAHHAHAHAHHA it is indeed rigged. 
#SMARigged https://t.co/wNp4xlAE32",sooboust
2022-01-23 13:00:46+00:00,1.49E+18,"I want to know who are the judge panel is because Rosé and IVE have a higher digital and a decent votes. Show me the judge panelist scores.
#SMArigged",0327Christian
2022-01-23 13:00:45+00:00,1.49E+18,If you never voted for SMA main category then you cannot talk to us we were literally fighting for our lives with no sleep and for what? Nothing #SMARigged,GeWidydr
2022-01-23 13:00:44+00:00,1.49E+18,@SMA_korea #SMArigged @SMA_korea @SMA_global,yoonmintnions
2022-01-23 13:00:41+00:00,1.49E+18,bye #SMArigged,jaeminadit
2022-01-23 13:00:39+00:00,1.49E+18,"txt, skz, and nct dream didn't win bonsang
ive, jo yuri, and kwon eunbi didn't win rookie award but the others under their rank get it
#SMArigged",just_uptome
2022-01-23 13:00:38+00:00,1.49E+18,"why? why? why?
Dreamies always did the best and why are they treated like that?? i can't stand anymore 

#SMArigged https://t.co/Omna9qbBvd",js25_njm
2022-01-23 13:00:38+00:00,1.49E+18,"Yung iniiskip ko Youtube ad, tas sa SMA, HINDI. Gagohan lang

#SMArigged",Starwinyaaa
2022-01-23 13:00:36+00:00,1.49E+18,@gloomie_bloomie #SMARigged,nomoreheroinbae
2022-01-23 13:00:35+00:00,1.49E+18,ofc k-netz are mad  #SMArigged https://t.co/mOnsjFda5D,yujinator__
2022-01-23 13:00:33+00:00,1.49E+18,SMA lawak bgt sumpah gila gak sih yg gak di prediksi tiba-tiba menang yg ada di 10 besar dapat apa anjing katanya judge nya 40% cmn segini bisa bikin yang gak diprediksi menang bangsat lah #SMArigged https://t.co/t2PQA4fncs,Mina30900721
2022-01-23 13:00:33+00:00,1.49E+18,so tru!!! #SMArigged,ren6ow
2022-01-23 13:00:31+00:00,1.49E+18,Some stays even fcking spent money to vote and this is what happens? #SMAflop #SMArigged,bbang_channi
2022-01-23 13:00:30+00:00,1.49E+18,"@btspavethewayn truee rigged talaga SMA ngayong year buiset sila
#SMArigged",gyutomnameh
2022-01-23 13:00:29+00:00,1.49E+18,"#SMArigged

SMA aneh banget, apa guna vote ya?😌 https://t.co/H96Q7nisuy",_PreciousRenjun
2022-01-23 13:00:28+00:00,1.49E+18,#SMArigged so chrue,iconthv
2022-01-23 13:00:28+00:00,1.49E+18,#SMArigged,goddeshuang
2022-01-23 13:00:27+00:00,1.49E+18,"congratss buat semua idol yang menang, gak nyalahin idolnya kok. tpi ini salah satu acara award ter gak jelas
#SMArigged",xenonadoys
2022-01-23 13:00:27+00:00,1.49E+18,Ditunggu pernyataan permintaan maafnya #SMArigged,hjslverr
2022-01-23 13:00:25+00:00,1.49E+18,"New series tomorrow :
For good ideas and true innovation, you need human interaction, conflict, argument, debate.

#DONT_FIGHT_THE_FEELING 
#엑소_한류특별상_축하해 
#에이티즈
#EXO_WINNING_SMA_KWAVE 
#LISAxBVLGARI 
#SMArigged https://t.co/RRffueEWBw",tenplusstory
2022-01-23 13:00:23+00:00,1.49E+18,#SMArigged,saucygyu
2022-01-23 13:00:21+00:00,1.49E+18,#SMArigged lol,gyucoi
2022-01-23 13:00:21+00:00,1.49E+18,YEAH BITJ #SMArigged,hwang3to3
2022-01-23 13:00:21+00:00,1.49E+18,TANGINA MO SMA #SMArigged,heesungchan
2022-01-23 13:00:18+00:00,1.49E+18,"We did soo well MoAs💪

#SMArigged #MOAsdidsowell https://t.co/O0RSGZzcyd",Cristine143757O
2022-01-23 13:00:18+00:00,1.49E+18,tengeneng #SMArigged,tengenengtrends
2022-01-23 13:00:17+00:00,1.49E+18,yes like we didn't vote for shit. skz deserves better #SMArigged https://t.co/esBYi9VHeO,skzenhacity
2022-01-23 13:00:15+00:00,1.49E+18,#SMArigged 吃相难看的奖项必须在趋势上,3e3UClZF5w3nd39
2022-01-23 13:00:14+00:00,1.49E+18,late na cause i was answering assessments and wala ko nag watch sma cause txt's not there but wtf #SMArigged,ljfacunla
2022-01-23 13:00:10+00:00,1.49E+18,#SMARigged https://t.co/1wgiKXsAm5,stsayc
2022-01-23 13:00:07+00:00,1.49E+18,"Voting ends in January 16, but they already got their trophy since December 28.. Make it make sense.. 
#SMARigged",stay_with_skz8
2022-01-23 13:00:06+00:00,1.49E+18,"They literally wasted our time. Why they have to make us vote and waste time when they've already chosen the winners??? 
Whatever they say,to us ROSÉ is the winner. 
#SMArigged 
#ROSÉ #로제 @BLACKPINK https://t.co/T6cCfwkLPj",roro__sie
2022-01-23 13:00:05+00:00,1.49E+18,"NOEASY AND FREEZE DESERVES FUCKING BETTER!!!

#SMArigged",Ainneuu
2022-01-23 13:00:02+00:00,1.49E+18,"sma deserves a diss track from 3racha
#SMArigged https://t.co/FWEcF8Ymp5",blessskz
2022-01-23 13:00:02+00:00,1.49E+18,#SMArigged what the heck bro https://t.co/26rvQtQQgc,Ndamaharani1
2022-01-23 12:59:58+00:00,1.49E+18,so #SMArigged is trending,jjunkyublues
2022-01-23 12:59:55+00:00,1.49E+18,Скз и иччи которые являются ведущими группами в своей половой категории 4 поколения просто мммм))) тхт к которых были оч крутые кб в этом году ммммм)))) че скажете? #SMArigged https://t.co/FPu2GFQBt2,darushka__
2022-01-23 12:59:54+00:00,1.49E+18,#SMArigged,minh0sh4nds
2022-01-23 12:59:51+00:00,1.49E+18,"Asli sih gue marah, menyita waktu bro.. Lo gak tau aplikasi Lo ngeselinnya kek apa? 
Kayanya emang harus bekerja lebih keras lagi di semuamuanya ga cuma vote.. tapi sebagai fans yg kurang berpatisipasi dalam hal sales, gue berjuang vote demi tubatu 
ribet lo
#SMArigged",jjokkomimoa
2022-01-23 12:59:51+00:00,1.49E+18,"DREAM DESERVE BETTER
7DREAM I'M PROUD OF YOU 💙
#SMArigged
#SMAriggedNCTDREAM https://t.co/8PfRsbZi9x",Forseas3
2022-01-23 12:59:50+00:00,1.49E+18,kocak #SMArigged,O2JISUNG
2022-01-23 12:59:50+00:00,1.49E+18,#SMArigged so nagsayang ako ng oras para lang sa wala. May pa pass pa ads niyo ano yun secret.,hwangbly_
2022-01-23 12:59:50+00:00,1.49E+18,Mantap lanjutkan #SMArigged 😂👍,daysinci_
2022-01-23 12:59:49+00:00,1.49E+18,"Acara sampah,buang2 waktu gue ngevote sebulan #SMArigged #SMArigged #SMArigged https://t.co/W8T0SiF6Iy",fitriianaaww
2022-01-23 12:59:48+00:00,1.49E+18,"Beneran gabisa berkata kata, pas tau anak anak ga dateng udh feeling karna sma yg gua tau ga dateng ga dapet, eh ada yg ga dateng tp dapet serasa ada sedikit titik terang tp pada akhirnya cuma kecewa. Masuk akal ga sih ini hasilnya??? Ga habis pikir beneran 

#SMArigged",shapirafd
2022-01-23 12:59:47+00:00,1.49E+18,iu winning sma bonsang for the first time in 11 years and yall expect her to win a daesang #smarigged,jieunistg
2022-01-23 12:59:47+00:00,1.49E+18,#SMArigged,nayeon_shiii
2022-01-23 12:59:44+00:00,1.49E+18,No downloads from my side cuz you don't deserve that #SMArigged https://t.co/WK4zWuMRYh,Jinhit_fam
2022-01-23 12:59:43+00:00,1.49E+18,"udah jelas bgt dari segi vote, chart album/digital, semuanya bagus tapi ga dapet bonsang? are u kidding me?  #SMArigged 

dan buat lo @SMTOWNGLOBAL gua gabisa ga seudzon ama lu, karna patternny jadi keliatan JELAS BGT.",unbeatableJe
2022-01-23 12:59:41+00:00,1.49E+18,"I deleted my sma apk
Never vote again !!
#SMARigged",Stefalynd
2022-01-23 12:59:40+00:00,1.49E+18,"Sorry🙏

#SMArigged https://t.co/I3tHhnLyr6",chiibeom13
2022-01-23 12:59:38+00:00,1.49E+18,"My iz*one girls will forever be relevant
#SMArigged https://t.co/3RvKk5lDwb",aprl74
2022-01-23 12:59:36+00:00,1.49E+18,#SMArigged tai,taekovic
2022-01-23 12:59:36+00:00,1.49E+18,#SMArigged omg who started this?,SE0KJINfairy
2022-01-23 12:59:34+00:00,1.49E+18,SEMOGA DAPET HIDAYAH DEH #SMArigged,soulemates_
2022-01-23 12:59:30+00:00,1.49E+18,@SMA_global again FUCK YOU YOU FUCKING FUCK!!!!!! #SMArigged,txthegenre
2022-01-23 12:59:29+00:00,1.49E+18,3 of 2021's most acclaimed albums didn't win a bonsang? #SMArigged,ljfacunla
2022-01-23 12:59:26+00:00,1.49E+18,. #SMArigged,beomiebeaar
2022-01-23 12:59:23+00:00,1.49E+18,"yooo

#SMArigged",_hibible
2022-01-23 12:59:22+00:00,1.49E+18,Repeat after me. #SMArigged https://t.co/0WxeHiVzmz,jaaeemina
2022-01-23 12:59:22+00:00,1.49E+18,"Congrats Stray Kids for winning my heart!!!

#SMArigged https://t.co/QDCk7v7R6v",straypopo
2022-01-23 12:59:21+00:00,1.49E+18,"@JaeJaesop Oke
#SMArigged",EuphoriaJk02
2022-01-23 12:59:21+00:00,1.49E+18,@txtonlive #SMArigged #SMAriggedShow,al0vesickboy
2022-01-23 12:59:21+00:00,1.49E+18,saur true #SMArigged https://t.co/E0v68C6xkH,moonriseungmins
2022-01-23 12:59:20+00:00,1.49E+18,"😭😭 

#SMArigged #MOAsdidsowell https://t.co/oJlSoTXeZA",Cristine143757O
2022-01-23 12:59:20+00:00,1.49E+18,#SMArigged 👎,tyunningss
2022-01-23 12:59:16+00:00,1.49E+18,SMA U CAN KISS NCT DREAM 'S ASS GOODBYE #SMARIGGED,bellahxxy
2022-01-23 12:59:15+00:00,1.49E+18,acara kgk jls #SMArigged,sideebar
2022-01-23 12:59:14+00:00,1.49E+18,#SMArigged https://t.co/ZahF6iP2yY,kangajinjeolmi
2022-01-23 12:59:14+00:00,1.49E+18,"We MOA really worked hard to vote to TXT but it turns out it goes to nothing 
#SMArigged",Girlinblack27
2022-01-23 12:59:14+00:00,1.49E+18,"NO BECAUSE I REALLY REALLY TIRED BCS OF YOUR MF VOTING, AND END UP GOT TREATED LIKE THIS? #SMArigged",soulemates_
2022-01-23 12:59:13+00:00,1.49E+18,Im so mad i dont even know how to get mad 😭 #SMARigged,RosieYOUareLIT
2022-01-23 12:59:12+00:00,1.49E+18,@SMA_global #smarigged ✨,minsungland
2022-01-23 12:59:12+00:00,1.49E+18,#SMArigged,fluffnaa
2022-01-23 12:59:10+00:00,1.49E+18,😘 #SMArigged https://t.co/Sc9RLXTkiy,CB97bbgrl
2022-01-23 12:59:10+00:00,1.49E+18,"CONGRATS NCT DREAM AND NCT 127!!
I still am disappointed because Dream didn't get that Bonsang whatsoever like wth. #SMArigged",nananini1323
2022-01-23 12:59:08+00:00,1.49E+18,"#SMArigged please school this fan to whoever fandom, they belong in! https://t.co/F6WrH1sVbx",WELP70582448
2022-01-23 12:59:05+00:00,1.49E+18,skz &amp; nct dream juga ga dapet bonsang fix banget ni award rigged #SMARigged,cbeomggyu
2022-01-23 12:59:05+00:00,1.49E+18,#SMArigged,aerismilf
2022-01-23 12:59:04+00:00,1.49E+18,"Not my neighbor singing “SAYANG NA SAYANG TALAGA” PUTANGINA YUNG PAIN NADAGDAGAN

#SMArigged",kuroo304
2022-01-23 12:59:04+00:00,1.49E+18,@pvssyIix #SMArigged #SMAflop #SMAdisband,127ssick
2022-01-23 12:59:03+00:00,1.49E+18,#SMArigged,imghanf
2022-01-23 12:59:00+00:00,1.49E+18,I HATE U #SMArigged https://t.co/pZkUAQ7AoP,choi_ily
2022-01-23 12:58:58+00:00,1.49E+18,Exactly!! #SMArigged https://t.co/3cFUXgq9jk,forrosie110297
2022-01-23 12:58:58+00:00,1.49E+18,"СМА, вы воняете гавной кстати #SMArigged https://t.co/bp0ozh4vAI",LEKSA_TWT
2022-01-23 12:58:57+00:00,1.49E+18,#SMArigged,brightsunfull
2022-01-23 12:58:55+00:00,1.49E+18,@ssickmiroh so true #SMArigged,shinhwngs
2022-01-23 12:58:54+00:00,1.49E+18,FROM NOW ON LETS NOT EVEN TRY FOR SMA. THE AWARDS WILL GO TO WHOEVER PAID FOR IT AND ATTEND. FCKING BYE #SMArigged,jenoaveryday
2022-01-23 12:58:53+00:00,1.49E+18,"Terus lu nyuruh kita vote sampe 1 bulan lebih itu gunanya apa anjing, bukan gue ga ikhlas ngevote tapi ya lu mikir lah anjing anak gue ada di nomor 2 tapi ga dapet apa2
Lain kali kaga usah ngadain acara dah lu. 
#SMArigged",jisanggggpwark
2022-01-23 12:58:53+00:00,1.49E+18,n no fckng bonsang?????? #SMArigged https://t.co/I8C0vPHOax,marksmelown
2022-01-23 12:58:51+00:00,1.49E+18,#SMArigged https://t.co/QlMau17akq,renchinchin23
2022-01-23 12:58:50+00:00,1.49E+18,F*ck you! #SMArigged,jung_zchl
2022-01-23 12:58:49+00:00,1.49E+18,"Они разозлили даже кнетизенов и те похоже требуют объяснений и полного раскрытия итогов) свеча роза сма, выкинув аж три группы с огромными результатами,  вы сделали свою фальсификацию очевидной абсолютно всем

 #SMArigged https://t.co/GwsIqFj7mg",NastyaAfonya93
2022-01-23 12:58:48+00:00,1.49E+18,"Pfft so it's confirmed SMA is fcking rigged 👩‍🦯 they have already had those they wanted to win. But still want money lol 👩‍🦼
#SMArigged https://t.co/8FYJbWz3r7",gloomie_bloomie
2022-01-23 12:58:48+00:00,1.49E+18,"Duit lu ga berkah
Award sampah
Ga jelas bgt #SMArigged",7dreeaaam
2022-01-23 12:58:47+00:00,1.49E+18,"what the f- 
#SMArigged https://t.co/jY35G0rgtT",yunellasim
2022-01-23 12:58:47+00:00,1.49E+18,Demi ngepush suatu agensi SMA rela kredibilitasnya turun🙂 #SMArigged,Sunny1993_
2022-01-23 12:58:47+00:00,1.49E+18,the worst awards #SMArigged,bluejn_423
2022-01-23 12:58:47+00:00,1.49E+18,"EMOSI GASI ANYINGGG ROSÉ TUH HARUSNYA MENANG BONSANG WOY!!!
#SMArigged https://t.co/Q3StrYWxgX",MinimoyRosie
2022-01-23 12:58:46+00:00,1.49E+18,"Why do we have to vote until January 16th when the trophy was presented on December 28th? THEY PLAYED EVERYONE the heck #SMArigged.
SO IT'S 95% attendance, 1% music charts, 1% official votes, 3% judges? 
I'M SORRY ROSÉ. 
#ROSÉ #로제 
@BLACKPINK @SMA_korea",Donsie21197
2022-01-23 12:58:46+00:00,1.49E+18,"@ayjbear ❄😂
#SMArigged",Harry__Hoon
2022-01-23 12:58:44+00:00,1.49E+18,#SMArigged,unmdrm
2022-01-23 12:58:44+00:00,1.49E+18,"sma bulok
#SMArigged 
#NewProfilePic https://t.co/6IQ92qabkz",CYJ00N
2022-01-23 12:58:44+00:00,1.49E+18,"#SMArigged

I HOPE MAGTREND DIN TO SA SOUTH KOREA.",Chauvinist_RN
